StaffRouteStopMapIID,StaffID,PickupStopMapID,DropStopMapID,IsOneWay,PickupRouteID,DropStopRouteID,SchoolID,AcademicYearID,TransportStatusID
469,14789,120341,120341.0,False,40666,40666.0,10,10.0,1.0
470,14755,119945,119945.0,False,40614,40614.0,10,10.0,1.0
471,14729,120157,120157.0,False,40613,40613.0,10,10.0,1.0
472,14759,120393,120393.0,False,40617,40617.0,10,10.0,1.0
473,14707,120252,120252.0,False,40659,40659.0,30,22.0,1.0
474,14787,120072,120072.0,False,40643,40643.0,30,22.0,1.0
475,14793,120299,120299.0,False,40669,40669.0,30,22.0,
476,14771,120343,120343.0,False,40677,40677.0,30,22.0,2.0
477,14634,120066,120066.0,False,40641,40641.0,30,22.0,2.0
478,14794,120299,120299.0,False,40669,40669.0,30,22.0,1.0
479,14153,120258,120258.0,False,40661,40661.0,30,22.0,1.0
480,14776,120223,120223.0,False,40650,40650.0,20,20.0,1.0
481,14685,120299,120299.0,False,40669,40669.0,30,22.0,
482,14147,120054,120391.0,False,40638,40683.0,30,22.0,1.0
483,14701,120426,120426.0,False,40670,40670.0,30,22.0,2.0
484,14701,120318,120318.0,False,40674,40674.0,30,22.0,1.0
485,14798,119948,119948.0,False,40614,40614.0,10,10.0,1.0
486,14597,120299,120299.0,False,40669,40669.0,30,22.0,1.0
487,14585,120404,120404.0,False,40671,40671.0,30,22.0,2.0
488,14147,120439,120439.0,False,40654,40654.0,30,22.0,1.0
489,14537,120303,120303.0,False,40672,40672.0,30,22.0,1.0
490,13929,120361,120361.0,False,40680,40680.0,30,22.0,1.0
491,14736,120431,120431.0,False,40685,40685.0,30,22.0,1.0
492,14168,120242,120242.0,False,40656,40656.0,30,22.0,1.0
493,14171,120361,120361.0,False,40680,40680.0,30,22.0,1.0
494,14714,120361,120361.0,False,40680,40680.0,30,22.0,1.0
495,14151,120361,120361.0,False,40680,40680.0,30,22.0,1.0
496,14542,120410,120410.0,False,40671,40671.0,30,22.0,2.0
497,14634,120365,120365.0,False,40681,40681.0,30,22.0,1.0
498,13954,120365,120365.0,False,40681,40681.0,30,22.0,1.0
499,14141,120365,120365.0,False,40681,40681.0,30,22.0,1.0
500,14650,120433,120433.0,False,40643,40643.0,30,22.0,1.0
501,14154,120361,120361.0,False,40680,40680.0,30,22.0,1.0
502,14569,120461,120461.0,False,40694,40694.0,30,23.0,1.0
503,14755,120637,120637.0,False,40753,40753.0,10,24.0,1.0
504,14798,120727,120727.0,False,40755,40755.0,10,24.0,1.0
505,14719,120642,120642.0,False,40754,40754.0,10,24.0,1.0
506,14756,120642,120642.0,False,40754,40754.0,10,24.0,1.0
507,13957,120741,120741.0,False,40738,40738.0,20,25.0,1.0
508,14718,120447,120447.0,False,40687,40687.0,30,23.0,1.0
509,14651,120453,120453.0,False,40689,40689.0,30,23.0,1.0
510,13925,120453,120453.0,False,40689,40689.0,30,23.0,1.0
511,14138,120453,120453.0,False,40689,40689.0,30,23.0,1.0
512,14676,120455,120455.0,False,40690,40690.0,30,23.0,
513,14152,120455,120455.0,False,40690,40690.0,30,23.0,2.0
514,14130,120455,120455.0,False,40690,40690.0,30,23.0,1.0
515,14636,120457,120457.0,False,40692,40692.0,30,23.0,
516,13951,120458,120458.0,False,40693,40693.0,30,23.0,1.0
517,14472,120460,120460.0,False,40694,40694.0,30,23.0,
518,13985,120460,120460.0,False,40694,40694.0,30,23.0,1.0
519,14187,120460,120460.0,False,40694,40694.0,30,23.0,1.0
520,13960,120461,120461.0,False,40694,40694.0,30,23.0,1.0
521,14722,120467,120467.0,False,40697,40697.0,30,23.0,
522,13949,120468,120468.0,False,40697,40697.0,30,23.0,1.0
523,14593,120468,120468.0,False,40697,40697.0,30,23.0,1.0
524,14731,120469,120469.0,False,40698,40698.0,30,23.0,
525,14671,120472,120472.0,False,40699,40699.0,30,23.0,1.0
526,13916,120472,120472.0,False,40699,40699.0,30,23.0,1.0
527,13922,120474,120474.0,False,40699,40699.0,30,23.0,1.0
528,14787,120474,120474.0,False,40699,40699.0,30,23.0,1.0
529,14007,120478,120478.0,False,40701,40701.0,30,23.0,1.0
530,14157,120479,120479.0,False,40701,40701.0,30,23.0,2.0
531,14200,120480,120480.0,False,40701,40701.0,30,23.0,1.0
532,13993,120482,120482.0,False,40702,40702.0,30,23.0,1.0
533,14112,120482,120482.0,False,40702,40702.0,30,23.0,1.0
534,14121,120482,120482.0,False,40702,40702.0,30,23.0,1.0
535,14566,120482,120482.0,False,40702,40702.0,30,23.0,1.0
536,14206,120607,120607.0,False,40747,40747.0,20,25.0,
537,14205,120607,120607.0,False,40747,40747.0,20,25.0,
538,13935,120615,120615.0,False,40748,40748.0,20,25.0,
539,13947,120575,120575.0,False,40738,40738.0,20,25.0,1.0
540,14134,120575,120575.0,False,40738,40738.0,20,25.0,
541,14114,120827,120827.0,False,40766,40766.0,20,25.0,1.0
542,13963,120576,120576.0,False,40738,40738.0,20,25.0,
543,14594,120576,120576.0,False,40738,40738.0,20,25.0,1.0
544,14716,120576,120576.0,False,40738,40738.0,20,25.0,1.0
545,13934,120576,120576.0,False,40738,40738.0,20,25.0,1.0
546,14115,120576,120576.0,False,40738,40738.0,20,25.0,
547,14144,120576,120576.0,False,40738,40738.0,20,25.0,1.0
548,14155,120576,120576.0,False,40738,40738.0,20,25.0,1.0
549,14111,120576,120576.0,False,40738,40738.0,20,25.0,
550,14563,120593,120593.0,False,40744,40744.0,20,25.0,1.0
551,13983,120593,120593.0,False,40744,40744.0,20,25.0,1.0
552,13920,120454,120454.0,False,40689,40689.0,30,23.0,1.0
553,14631,120456,120456.0,False,40691,40691.0,30,23.0,1.0
554,14673,120456,120456.0,False,40691,40691.0,30,23.0,1.0
555,14710,120470,120470.0,False,40698,40698.0,30,23.0,2.0
556,14202,120476,120476.0,False,40700,40700.0,30,23.0,1.0
557,14644,120633,120633.0,False,40752,40752.0,10,24.0,1.0
558,14729,120633,120633.0,False,40752,40752.0,10,24.0,1.0
559,14669,120717,120717.0,False,40745,40745.0,20,25.0,1.0
560,14596,120743,120743.0,False,40744,40744.0,20,25.0,1.0
561,14595,120743,120743.0,False,40744,40744.0,20,25.0,1.0
562,14126,120743,120743.0,False,40744,40744.0,20,25.0,1.0
563,13936,120743,120743.0,False,40744,40744.0,20,25.0,1.0
564,14686,120577,120577.0,False,40738,40738.0,20,25.0,
565,14146,120580,120580.0,False,40739,40739.0,20,25.0,1.0
566,13933,120585,120585.0,False,40740,40740.0,20,25.0,
567,13973,120588,120588.0,False,40742,40742.0,20,25.0,
568,13930,120576,120576.0,False,40738,40738.0,20,25.0,
569,13924,120588,120588.0,False,40742,40742.0,20,25.0,1.0
570,14186,120590,120590.0,False,40743,40743.0,20,25.0,
571,14143,120590,120590.0,False,40743,40743.0,20,25.0,1.0
572,13967,120594,120594.0,False,40744,40744.0,20,25.0,
573,13945,120595,120595.0,False,40744,40744.0,20,25.0,1.0
574,14165,120595,120595.0,False,40744,40744.0,20,25.0,
575,13948,120597,120597.0,False,40745,40745.0,20,25.0,
576,13965,120464,120464.0,False,40695,40695.0,30,23.0,1.0
577,14013,120487,120487.0,False,40704,40704.0,30,23.0,1.0
578,14129,120619,120619.0,False,40749,40749.0,20,25.0,1.0
579,14680,120619,120619.0,False,40749,40749.0,20,25.0,
580,14776,120622,120622.0,False,40749,40749.0,20,25.0,1.0
581,13961,120488,120488.0,False,40705,40705.0,30,23.0,1.0
582,14633,120488,120488.0,False,40705,40705.0,30,23.0,
583,14668,120489,120489.0,False,40706,40706.0,30,23.0,1.0
584,14124,120496,120496.0,False,40708,40708.0,30,23.0,1.0
585,14632,120497,120497.0,False,40708,40708.0,30,23.0,1.0
586,14770,120503,120503.0,False,40710,40710.0,30,23.0,1.0
587,14168,120503,120503.0,False,40710,40710.0,30,23.0,1.0
588,14588,120507,120507.0,False,40712,40712.0,30,23.0,1.0
589,14707,120511,120511.0,False,40713,40713.0,30,23.0,1.0
590,14601,120625,120625.0,False,40750,40750.0,20,25.0,1.0
591,14643,120513,120513.0,False,40714,40714.0,30,23.0,1.0
592,14174,120513,120513.0,False,40714,40714.0,30,23.0,
593,14153,120513,120513.0,False,40714,40714.0,30,23.0,1.0
594,14169,120514,120514.0,False,40714,40714.0,30,23.0,1.0
595,14149,120515,120515.0,False,40715,40715.0,30,23.0,1.0
596,14728,120515,120515.0,False,40715,40715.0,30,23.0,1.0
597,14720,120516,120516.0,False,40716,40716.0,30,23.0,1.0
598,14679,120516,120516.0,False,40716,40716.0,30,23.0,
599,13962,120516,120516.0,False,40716,40716.0,30,23.0,
600,14568,120516,120516.0,False,40716,40716.0,30,23.0,
601,14125,120516,120516.0,False,40716,40716.0,30,23.0,1.0
602,13927,120516,120516.0,False,40716,40716.0,30,23.0,1.0
603,14582,120516,120516.0,False,40716,40716.0,30,23.0,1.0
604,14116,120516,120516.0,False,40716,40716.0,30,23.0,1.0
605,13977,120516,120516.0,False,40716,40716.0,30,23.0,1.0
606,14773,120516,120516.0,False,40716,40716.0,30,23.0,1.0
607,14602,120517,120517.0,False,40717,40717.0,30,23.0,1.0
608,14662,120517,120517.0,False,40717,40717.0,30,23.0,1.0
609,13946,120517,120517.0,False,40717,40717.0,30,23.0,1.0
610,13917,120517,120517.0,False,40717,40717.0,30,23.0,
611,13931,120762,120762.0,False,40764,40764.0,10,24.0,1.0
612,13942,120490,120490.0,False,40706,40706.0,30,23.0,2.0
613,14717,120508,120508.0,False,40712,40712.0,30,23.0,1.0
614,14572,120520,120520.0,False,40718,40718.0,30,23.0,2.0
615,14764,120520,120520.0,False,40718,40718.0,30,23.0,1.0
616,14117,120521,120521.0,False,40719,40719.0,30,23.0,1.0
617,13986,120521,120521.0,False,40719,40719.0,30,23.0,1.0
618,14794,120521,120521.0,False,40719,40719.0,30,23.0,1.0
619,14597,120521,120521.0,False,40719,40719.0,30,23.0,1.0
620,14598,120528,120528.0,False,40722,40722.0,30,23.0,
621,14537,120528,120528.0,False,40722,40722.0,30,23.0,1.0
622,13952,120529,120529.0,False,40722,40722.0,30,23.0,1.0
623,14570,120533,120533.0,False,40723,40723.0,30,23.0,1.0
624,14197,120534,120534.0,False,40723,40723.0,30,23.0,
625,13932,120522,120522.0,False,40720,40720.0,30,23.0,1.0
626,14113,120522,120522.0,False,40720,40720.0,30,23.0,1.0
627,14137,120522,120522.0,False,40720,40720.0,30,23.0,1.0
628,14189,120522,120522.0,False,40720,40720.0,30,23.0,1.0
629,14538,120522,120522.0,False,40720,40720.0,30,23.0,1.0
630,14589,120522,120522.0,False,40720,40720.0,30,23.0,2.0
631,14699,120522,120522.0,False,40720,40720.0,30,23.0,2.0
632,14712,120522,120522.0,False,40720,40720.0,30,23.0,2.0
633,14713,120522,120522.0,False,40720,40720.0,30,23.0,2.0
634,14188,120525,120525.0,False,40721,40721.0,30,23.0,1.0
635,14185,120525,120525.0,False,40721,40721.0,30,23.0,1.0
636,13956,120525,120525.0,False,40721,40721.0,30,23.0,1.0
637,13974,120525,120525.0,False,40721,40721.0,30,23.0,1.0
638,12252,120525,120525.0,False,40721,40721.0,30,23.0,1.0
639,14110,120525,120525.0,False,40721,40721.0,30,23.0,
640,14681,120525,120525.0,False,40721,40721.0,30,23.0,2.0
641,14704,120525,120525.0,False,40721,40721.0,30,23.0,2.0
642,14762,120525,120525.0,False,40721,40721.0,30,23.0,2.0
643,14635,120484,120484.0,False,40703,40703.0,30,23.0,1.0
644,14592,120535,120535.0,False,40724,40724.0,30,23.0,1.0
645,14684,120536,120536.0,False,40724,40724.0,30,23.0,1.0
646,14701,120536,120536.0,False,40724,40724.0,30,23.0,1.0
647,14792,120631,120631.0,False,40751,40751.0,20,25.0,1.0
648,14600,120660,120660.0,False,40758,40758.0,10,24.0,1.0
649,14752,120660,120660.0,False,40758,40758.0,10,24.0,
650,14198,120661,120661.0,False,40758,40758.0,10,24.0,1.0
651,14723,120705,120705.0,False,40762,40762.0,10,24.0,1.0
652,14789,120706,120706.0,False,40762,40762.0,10,24.0,1.0
653,14771,120541,120541.0,False,40726,40726.0,30,23.0,1.0
654,14599,120542,120542.0,False,40727,40727.0,30,23.0,
655,13921,120542,120542.0,False,40727,40727.0,30,23.0,
656,13955,120545,120545.0,False,40727,40727.0,30,23.0,1.0
657,13968,120545,120545.0,False,40727,40727.0,30,23.0,1.0
658,14539,120699,120699.0,False,40762,40762.0,10,24.0,1.0
659,13928,120547,120547.0,False,40727,40727.0,30,23.0,
660,13938,120682,120682.0,False,40760,40760.0,10,24.0,1.0
661,14190,120682,120682.0,False,40760,40760.0,10,24.0,1.0
662,13929,120548,120548.0,False,40728,40728.0,30,23.0,1.0
663,14171,120548,120548.0,False,40728,40728.0,30,23.0,1.0
664,14714,120548,120548.0,False,40728,40728.0,30,23.0,
665,14151,120548,120548.0,False,40728,40728.0,30,23.0,1.0
666,14154,120548,120548.0,False,40728,40728.0,30,23.0,
667,13994,120550,120550.0,False,40728,40728.0,30,23.0,1.0
668,14603,120553,120553.0,False,40729,40729.0,30,23.0,2.0
669,14634,120553,120553.0,False,40729,40729.0,30,23.0,1.0
670,13954,120553,120553.0,False,40729,40729.0,30,23.0,
671,14141,120553,120553.0,False,40729,40729.0,30,23.0,1.0
672,14583,120556,120556.0,False,40730,40730.0,30,23.0,
673,14139,120598,120598.0,False,40745,40745.0,20,25.0,
674,14178,120559,120559.0,False,40731,40731.0,30,23.0,1.0
675,14557,120559,120559.0,False,40731,40731.0,30,23.0,
676,14646,120654,120654.0,False,40756,40756.0,10,24.0,
677,14759,120654,120654.0,False,40756,40756.0,10,24.0,
678,14702,120485,120485.0,False,40703,40703.0,30,23.0,
679,14715,120730,120730.0,False,40743,40743.0,20,25.0,1.0
680,14585,120526,120526.0,False,40721,40721.0,30,23.0,2.0
681,14181,120611,120611.0,False,40747,40747.0,20,25.0,1.0
682,12218,120611,120611.0,False,40747,40747.0,20,25.0,1.0
683,13970,120561,120561.0,False,40732,40732.0,30,23.0,2.0
684,14677,120561,120561.0,False,40732,40732.0,30,23.0,1.0
685,14122,120527,120527.0,False,40721,40721.0,30,23.0,2.0
686,14180,120527,120527.0,False,40721,40721.0,30,23.0,
687,14578,120527,120527.0,False,40721,40721.0,30,23.0,2.0
688,14542,120527,120527.0,False,40721,40721.0,30,23.0,2.0
689,14698,120506,120506.0,False,40711,40711.0,30,23.0,2.0
690,14703,120506,120506.0,False,40711,40711.0,30,23.0,2.0
691,14705,120506,120506.0,False,40711,40711.0,30,23.0,2.0
692,14706,120506,120506.0,False,40711,40711.0,30,23.0,
693,14119,120506,120506.0,False,40711,40711.0,30,23.0,2.0
694,14128,120506,120506.0,False,40711,40711.0,30,23.0,2.0
695,14574,120506,120506.0,False,40711,40711.0,30,23.0,2.0
696,14575,120506,120506.0,False,40711,40711.0,30,23.0,
697,14576,120506,120506.0,False,40711,40711.0,30,23.0,2.0
698,14579,120506,120506.0,False,40711,40711.0,30,23.0,
699,14657,120506,120506.0,False,40711,40711.0,30,23.0,
700,14208,120506,120506.0,False,40711,40711.0,30,23.0,1.0
701,14675,120612,120612.0,False,40747,40747.0,20,25.0,1.0
702,13937,120613,120613.0,False,40747,40747.0,20,25.0,
703,14567,120614,120614.0,False,40747,40747.0,20,25.0,1.0
704,14736,120563,120563.0,False,40733,40733.0,30,23.0,
705,14650,120474,120474.0,False,40699,40699.0,30,23.0,1.0
706,14147,120499,120499.0,False,40708,40708.0,30,23.0,1.0
707,14827,120695,120695.0,False,40760,40760.0,10,24.0,
708,14844,120695,120695.0,False,40760,40760.0,10,24.0,1.0
709,14836,120875,120875.0,False,40755,40755.0,10,24.0,1.0
710,14831,120707,120707.0,False,40762,40762.0,10,24.0,1.0
711,14837,120707,120707.0,False,40762,40762.0,10,24.0,
712,14835,120660,120660.0,False,40758,40758.0,10,24.0,1.0
713,14838,120695,120695.0,False,40760,40760.0,10,24.0,
714,14822,120695,120695.0,False,40760,40760.0,10,24.0,1.0
715,14825,120695,120695.0,False,40760,40760.0,10,24.0,
716,14839,120742,120742.0,False,40744,40744.0,20,25.0,
717,14842,120773,120773.0,False,40751,40751.0,20,25.0,2.0
718,14841,120746,120746.0,False,40749,40749.0,20,25.0,
719,14833,120756,120756.0,False,40738,40738.0,20,25.0,1.0
720,14808,120581,120581.0,False,40739,40739.0,20,25.0,2.0
721,14830,120553,120553.0,False,40729,40729.0,30,23.0,
722,14828,120566,120566.0,False,40734,40734.0,30,23.0,1.0
723,14843,120569,120569.0,False,40736,40736.0,30,23.0,1.0
724,14819,120517,120517.0,False,40717,40717.0,30,23.0,1.0
725,14817,120542,120542.0,False,40727,40727.0,30,23.0,
726,14821,120497,120497.0,False,40708,40708.0,30,23.0,1.0
727,14829,120522,120522.0,False,40720,40720.0,30,23.0,2.0
728,14845,120474,120474.0,False,40699,40699.0,30,23.0,1.0
729,14818,120456,120456.0,False,40691,40691.0,30,23.0,1.0
730,14826,120456,120456.0,False,40691,40691.0,30,23.0,1.0
731,14673,120736,120736.0,False,40725,40725.0,30,23.0,1.0
732,14772,120736,120736.0,False,40725,40725.0,30,23.0,1.0
733,14762,120568,120568.0,False,40735,40735.0,30,23.0,1.0
734,14704,120568,120568.0,False,40735,40735.0,30,23.0,1.0
735,14681,120568,120568.0,False,40735,40735.0,30,23.0,1.0
736,12252,120568,120568.0,False,40735,40735.0,30,23.0,
737,13974,120568,120568.0,False,40735,40735.0,30,23.0,1.0
738,13956,120568,120568.0,False,40735,40735.0,30,23.0,1.0
739,14185,120568,120568.0,False,40735,40735.0,30,23.0,1.0
740,14188,120568,120568.0,False,40735,40735.0,30,23.0,
741,13968,120755,120755.0,False,40763,40763.0,30,23.0,1.0
742,13955,120755,120755.0,False,40763,40763.0,30,23.0,1.0
743,14671,120564,120564.0,False,40733,40733.0,30,23.0,1.0
744,13916,120563,120563.0,False,40733,40733.0,30,23.0,1.0
745,14570,120492,120492.0,False,40707,40707.0,30,23.0,1.0
746,14684,120568,120568.0,False,40735,40735.0,30,23.0,1.0
747,14795,120527,120527.0,False,40721,40721.0,30,23.0,2.0
748,13966,120705,120705.0,False,40762,40762.0,10,24.0,
749,14806,120447,120447.0,False,40687,40687.0,30,23.0,1.0
750,14121,120548,120548.0,False,40728,40728.0,30,23.0,1.0
751,14173,120523,120523.0,False,40720,40720.0,30,23.0,2.0
752,14856,120559,120559.0,False,40731,40731.0,30,23.0,1.0
753,14850,120513,120513.0,False,40714,40714.0,30,23.0,
754,14854,120559,120559.0,False,40731,40731.0,30,23.0,1.0
755,13924,120555,120555.0,False,40730,40730.0,30,23.0,1.0
756,14858,120456,120456.0,False,40691,40691.0,30,23.0,2.0
757,14851,120487,120487.0,False,40704,40704.0,30,23.0,
758,14860,120524,120524.0,False,40720,40720.0,30,23.0,2.0
759,14662,120565,120565.0,False,40733,40733.0,30,23.0,1.0
760,14152,120575,120575.0,False,40738,40738.0,20,25.0,1.0
761,14840,120717,120717.0,False,40745,40745.0,20,25.0,
762,14635,120567,120567.0,False,40734,40734.0,30,23.0,1.0
763,14138,120548,120548.0,False,40728,40728.0,30,23.0,2.0
764,13925,120548,120548.0,False,40728,40728.0,30,23.0,2.0
765,14651,120548,120548.0,False,40728,40728.0,30,23.0,2.0
766,13994,120765,120765.0,False,40765,40765.0,30,23.0,1.0
767,13929,120570,120570.0,False,40736,40736.0,30,23.0,1.0
768,14713,120769,120769.0,False,40735,40735.0,30,23.0,2.0
769,14712,120769,120769.0,False,40735,40735.0,30,23.0,2.0
770,14699,120769,120769.0,False,40735,40735.0,30,23.0,2.0
771,14589,120769,120769.0,False,40735,40735.0,30,23.0,2.0
772,14189,120769,120769.0,False,40735,40735.0,30,23.0,2.0
773,14113,120769,120769.0,False,40735,40735.0,30,23.0,2.0
774,14713,120769,120769.0,False,40735,40735.0,30,23.0,2.0
775,14712,120769,120769.0,False,40735,40735.0,30,23.0,2.0
776,14699,120769,120769.0,False,40735,40735.0,30,23.0,2.0
777,14589,120769,120769.0,False,40735,40735.0,30,23.0,2.0
778,14189,120769,120769.0,False,40735,40735.0,30,23.0,2.0
779,14113,120769,120769.0,False,40735,40735.0,30,23.0,2.0
780,13942,120519,120519.0,False,40718,40718.0,30,23.0,1.0
781,14865,120593,120593.0,False,40744,40744.0,20,25.0,
782,14866,120610,120610.0,False,40747,40747.0,20,25.0,1.0
783,14855,120771,120771.0,False,40747,40747.0,20,25.0,
784,14882,120584,120585.0,False,40740,40740.0,20,25.0,1.0
785,14147,120766,120766.0,False,40765,40765.0,30,23.0,1.0
786,14651,120453,120453.0,False,40689,40689.0,30,23.0,
787,13925,120453,120453.0,False,40689,40689.0,30,23.0,1.0
788,14138,120453,120453.0,False,40689,40689.0,30,23.0,1.0
789,14610,120775,120775.0,False,40687,40687.0,30,23.0,1.0
790,14747,120777,120777.0,False,40689,40689.0,30,23.0,1.0
791,14750,120778,120455.0,False,40690,40690.0,30,23.0,
792,14612,120779,120779.0,False,40691,40691.0,30,23.0,1.0
793,14617,120780,120780.0,False,40692,40692.0,30,23.0,1.0
794,14744,120829,120829.0,False,40693,40693.0,30,23.0,1.0
795,14609,120781,120781.0,False,40694,40694.0,30,23.0,1.0
796,14745,120782,120782.0,False,40695,40695.0,30,23.0,
797,14871,120783,120783.0,False,40696,40696.0,30,23.0,
798,14760,120784,120784.0,False,40697,40697.0,30,23.0,
799,14656,120785,120785.0,False,40698,40698.0,30,23.0,
800,14799,120786,120786.0,False,40699,40699.0,30,23.0,1.0
801,14611,120787,120787.0,False,40700,40700.0,30,23.0,1.0
802,14614,120788,120788.0,False,40701,40701.0,30,23.0,1.0
803,14068,120790,120790.0,False,40703,40703.0,30,23.0,
804,14606,120791,120791.0,False,40704,40704.0,30,23.0,1.0
805,14875,120792,120792.0,False,40706,40706.0,30,23.0,1.0
806,14746,120793,120793.0,False,40707,40707.0,30,23.0,1.0
807,14876,120794,120794.0,False,40708,40708.0,30,23.0,1.0
808,14608,120796,120796.0,False,40709,40709.0,30,23.0,1.0
809,14607,120797,120797.0,False,40710,40710.0,30,23.0,1.0
810,14616,120798,120798.0,False,40712,40712.0,30,23.0,1.0
811,14742,120799,120799.0,False,40713,40713.0,30,23.0,1.0
812,14638,120800,120800.0,False,40705,40705.0,30,23.0,
813,14639,120801,120801.0,False,40714,40714.0,30,23.0,1.0
814,14749,120802,120802.0,False,40715,40715.0,30,23.0,1.0
815,14781,120804,120804.0,False,40717,40717.0,30,23.0,
816,14868,120805,120805.0,False,40718,40718.0,30,23.0,
817,14074,120806,120806.0,False,40719,40719.0,30,23.0,
818,14867,120807,120807.0,False,40720,40720.0,30,23.0,
819,14740,120808,120808.0,False,40721,40721.0,30,23.0,2.0
820,14648,120809,120809.0,False,40723,40723.0,30,23.0,
821,14737,120782,120782.0,False,40695,40695.0,30,23.0,1.0
822,14833,120827,120827.0,False,40766,40766.0,20,25.0,
823,14155,120826,120826.0,False,40766,40766.0,20,25.0,2.0
824,14144,120826,120826.0,False,40766,40766.0,20,25.0,2.0
825,13934,120826,120826.0,False,40766,40766.0,20,25.0,2.0
826,14716,120826,120826.0,False,40766,40766.0,20,25.0,2.0
827,14594,120826,120826.0,False,40766,40766.0,20,25.0,2.0
828,14878,120810,120810.0,False,40722,40722.0,30,23.0,1.0
829,13936,120743,120743.0,False,40744,40744.0,20,25.0,1.0
830,14126,120577,120577.0,False,40738,40738.0,20,25.0,2.0
831,14595,120577,120577.0,False,40738,40738.0,20,25.0,2.0
832,14596,120577,120577.0,False,40738,40738.0,20,25.0,2.0
833,14743,120812,120812.0,False,40725,40725.0,30,23.0,1.0
834,14695,120813,120813.0,False,40726,40726.0,30,23.0,
835,14748,120814,120814.0,False,40727,40727.0,30,23.0,1.0
836,14739,120815,120815.0,False,40728,40728.0,30,23.0,1.0
837,14842,120830,120830.0,False,40742,40742.0,20,25.0,2.0
838,14018,120817,120817.0,False,40730,40730.0,30,23.0,2.0
839,14741,120818,120818.0,False,40731,40731.0,30,23.0,1.0
840,14777,120819,120819.0,False,40732,40732.0,30,23.0,
841,14613,120821,120821.0,False,40734,40734.0,30,23.0,1.0
842,13995,120822,120822.0,False,40735,40735.0,30,23.0,
843,14857,120823,120823.0,False,40736,40736.0,30,23.0,
844,14847,120824,120824.0,False,40763,40763.0,30,23.0,1.0
845,14615,120806,120806.0,False,40719,40719.0,30,23.0,1.0
846,14870,120816,120816.0,False,40729,40729.0,30,23.0,1.0
847,14013,120776,120776.0,False,40688,40688.0,30,23.0,1.0
848,14683,120853,120853.0,False,40755,40755.0,10,24.0,1.0
849,13999,120850,120850.0,False,40753,40753.0,10,24.0,1.0
850,14846,120530,120530.0,False,40722,40722.0,30,23.0,1.0
851,14728,120474,120474.0,False,40699,40699.0,30,23.0,2.0
852,14890,120769,120522.0,False,40735,40720.0,30,23.0,2.0
853,14889,120769,120522.0,False,40735,40720.0,30,23.0,2.0
854,14891,120528,120528.0,False,40722,40722.0,30,23.0,
855,14884,120800,120800.0,False,40705,40705.0,30,23.0,1.0
856,14885,120527,120527.0,False,40721,40721.0,30,23.0,2.0
857,14880,120497,120497.0,False,40708,40708.0,30,23.0,
858,14879,120506,120506.0,False,40711,40711.0,30,23.0,1.0
859,14576,120553,120553.0,False,40729,40729.0,30,23.0,1.0
860,14633,120523,120523.0,False,40720,40720.0,30,23.0,
861,14208,120523,120523.0,False,40720,40720.0,30,23.0,2.0
862,13996,120846,120846.0,False,40737,40737.0,20,25.0,1.0
863,14001,120842,120842.0,False,40739,40739.0,20,25.0,1.0
864,14078,120845,120845.0,False,40738,40738.0,20,25.0,1.0
865,14541,120844,120844.0,False,40743,40743.0,20,25.0,1.0
866,14020,120843,120843.0,False,40745,40745.0,20,25.0,1.0
867,14027,120841,120841.0,False,40740,40740.0,20,25.0,1.0
868,14080,120840,120840.0,False,40744,40744.0,20,25.0,1.0
869,14775,120839,120839.0,False,40750,40750.0,20,25.0,1.0
870,14687,120838,120838.0,False,40747,40747.0,20,25.0,1.0
871,14010,120831,120831.0,False,40742,40742.0,20,25.0,1.0
872,14030,120835,120835.0,False,40746,40746.0,20,25.0,1.0
873,14108,120834,120834.0,False,40751,40751.0,20,25.0,
874,14628,120833,120833.0,False,40761,40761.0,20,25.0,1.0
875,14797,120833,120833.0,False,40761,40761.0,20,25.0,
876,14101,120846,120846.0,False,40737,40737.0,20,25.0,1.0
877,14713,120513,120513.0,False,40714,40714.0,30,23.0,1.0
878,14157,120513,120513.0,False,40714,40714.0,30,23.0,1.0
879,14007,120820,120563.0,False,40733,40733.0,30,23.0,
880,14110,120611,120611.0,False,40747,40747.0,20,25.0,1.0
881,14016,120847,120847.0,False,40752,40752.0,10,24.0,1.0
882,14021,120847,120847.0,False,40752,40752.0,10,24.0,1.0
883,14052,120848,120848.0,False,40757,40757.0,10,24.0,1.0
884,14003,120849,120849.0,False,40758,40758.0,10,24.0,1.0
885,14803,120849,120849.0,False,40758,40758.0,10,24.0,1.0
886,14095,120850,120850.0,False,40753,40753.0,10,24.0,1.0
887,14562,120851,120851.0,False,40759,40759.0,10,24.0,1.0
888,14548,120852,120852.0,False,40754,40754.0,10,24.0,1.0
889,14019,120853,120853.0,False,40755,40755.0,10,24.0,1.0
890,14732,120854,120854.0,False,40760,40760.0,10,24.0,1.0
891,14765,120855,120855.0,False,40756,40756.0,10,24.0,1.0
892,14017,120845,120845.0,False,40738,40738.0,20,25.0,
893,14543,120844,120844.0,False,40743,40743.0,20,25.0,1.0
894,14629,120842,120842.0,False,40739,40739.0,20,25.0,1.0
895,14783,120840,120840.0,False,40744,40744.0,20,25.0,
896,14014,120831,120831.0,False,40742,40742.0,20,25.0,
897,14015,120837,120837.0,False,40741,40741.0,20,25.0,
898,14653,120836,120836.0,False,40749,40749.0,20,25.0,
